V,Np,B,Tp,Texp/Tp,Pdyn,logBeta,B_rms,Time
391.3974,3.01,3.4861727,49850.0,0.8519414,0.92,0.25767857,0.04,2020-07-17 04:25:00
395.58276,3.09,3.351731,59366.0,0.7394646,0.97,0.29666522,0.11,2020-07-17 04:30:00
397.2731,2.95,3.3122349,58720.0,0.75758904,0.93,0.2764618,0.15,2020-07-17 04:35:00
400.4438,2.54,3.4735143,54366.0,0.83876383,0.81,0.15228835,0.01,2020-07-17 04:40:00
397.5239,2.45,3.5564308,47109.0,0.9461699,0.77,0.10720996,0.04,2020-07-17 04:45:00
399.70847,2.52,3.599458,47493.0,0.9546687,0.81,0.1430148,0.02,2020-07-17 04:50:00
397.57703,2.5,3.4167087,51240.0,0.870251,0.79,0.16731733,0.11,2020-07-17 04:55:00
396.65485,2.44,3.3953056,61996.0,0.71408606,0.77,0.21484385,0.01,2020-07-17 05:00:00
402.50623,2.45,2.5344822,69123.0,0.67033166,0.79,0.29003462,0.13,2020-07-17 05:05:00
407.71265,2.52,1.7979155,83451.0,0.57790476,0.84,0.39794004,0.1,2020-07-17 05:10:00
406.44727,2.44,2.6977398,79788.0,0.59861517,0.81,0.3856063,0.13,2020-07-17 05:15:00
399.30853,2.42,3.0098174,83939.0,0.5384743,0.78,0.32428244,0.12,2020-07-17 05:20:00
392.7832,2.45,3.311586,72867.0,0.5892809,0.75,0.25285304,0.03,2020-07-17 05:30:00
386.9029,2.24,3.0864058,85427.0,0.47958443,0.67,0.27184162,0.06,2020-07-17 05:35:00
390.93506,2.14,3.1134064,89542.0,0.4725525,0.66,0.26717174,0.07,2020-07-17 05:40:00
391.03128,2.15,3.181116,80176.0,0.5281597,0.66,0.25285304,0.02,2020-07-17 05:45:00
393.13977,2.23,3.2483535,89676.0,0.4801796,0.69,0.25767857,0.03,2020-07-17 05:50:00
394.6425,2.17,3.2400773,80017.0,0.5445723,0.68,0.25285304,0.01,2020-07-17 05:55:00
396.9071,2.07,3.0623357,82796.0,0.5357526,0.65,0.24303806,0.01,2020-07-17 06:00:00
394.38498,2.14,3.1300159,83487.0,0.52087855,0.67,0.27184162,0.02,2020-07-17 06:05:00
395.39038,2.29,3.1219544,83273.0,0.5263726,0.72,0.2988531,0.03,2020-07-17 06:10:00
395.048,2.01,3.2304025,78063.0,0.55999106,0.63,0.21484385,0.1,2020-07-17 06:15:00
392.99536,1.99,3.19365,71669.0,0.6001391,0.62,0.18752073,0.04,2020-07-17 06:20:00
391.96768,2.07,3.0866973,77091.0,0.5534006,0.64,0.22788674,0.06,2020-07-17 06:25:00
395.34058,2.23,3.1155417,67177.0,0.65223867,0.7,0.25285304,0.02,2020-07-17 06:30:00
393.11603,2.17,3.08099,76522.0,0.5626159,0.67,0.26951295,0.02,2020-07-17 06:35:00
394.0384,2.26,3.0972729,80160.0,0.5410146,0.7,0.31175387,0.04,2020-07-17 06:40:00
391.62036,2.2,3.1318045,71802.0,0.5925271,0.67,0.26007143,0.04,2020-07-17 06:50:00
390.83002,2.11,3.134661,73059.0,0.5786818,0.64,0.24797328,0.04,2020-07-17 06:55:00
389.73294,1.98,3.0741503,80160.0,0.52282405,0.6,0.24797328,0.03,2020-07-17 07:00:00
394.6821,2.12,3.017764,86903.0,0.5015783,0.66,0.31175387,0.02,2020-07-17 07:05:00
391.48294,2.02,3.0073576,86218.0,0.49291536,0.62,0.29003462,0.03,2020-07-17 07:10:00
388.89325,1.96,3.1477134,85988.0,0.48412713,0.59,0.25767857,0.04,2020-07-17 07:15:00
389.48325,2.0,3.114145,86445.0,0.48384568,0.61,0.27184162,0.02,2020-07-17 07:20:00
391.59158,2.02,3.0692832,89211.0,0.47678992,0.62,0.29003462,0.02,2020-07-17 07:25:00
390.1363,1.99,3.0520484,87822.0,0.4787495,0.61,0.27184162,0.02,2020-07-17 07:30:00
388.6256,2.09,3.0247314,94395.0,0.44006568,0.63,0.29666522,0.08,2020-07-17 07:35:00
392.23874,1.91,3.1897023,82331.0,0.5192954,0.59,0.21484385,0.02,2020-07-17 07:40:00
393.7971,2.0,2.704977,90170.0,0.48003885,0.62,0.32837963,0.19,2020-07-17 07:45:00
399.6856,2.15,2.6228802,88565.0,0.5118501,0.69,0.4329693,0.01,2020-07-17 07:50:00
395.44485,2.17,2.843273,88284.0,0.49670866,0.68,0.3673559,0.08,2020-07-17 07:55:00
393.10654,2.0,2.997082,78844.0,0.54600555,0.62,0.2787536,0.02,2020-07-17 08:00:00
394.5167,1.97,2.9990997,79364.0,0.5485084,0.61,0.2764618,0.04,2020-07-17 08:05:00
392.79807,2.09,2.884493,80467.0,0.5336869,0.65,0.3096302,0.04,2020-07-17 08:10:00
389.37204,2.03,2.395266,87159.0,0.47945565,0.62,0.4409091,0.06,2020-07-17 08:15:00
390.12003,1.95,2.5745485,87432.0,0.48082262,0.59,0.346353,0.04,2020-07-17 08:20:00
391.5574,1.94,2.3074446,80417.0,0.52878547,0.6,0.35793486,0.06,2020-07-17 08:25:00
391.209,1.75,2.288012,66943.0,0.6334595,0.54,0.23804612,0.05,2020-07-17 08:30:00
388.9714,1.92,2.543816,78144.0,0.53305656,0.58,0.35410845,0.09,2020-07-17 08:35:00
390.65375,1.82,2.6037087,70560.0,0.598336,0.56,0.26717174,0.04,2020-07-17 08:40:00
392.42715,1.81,2.383233,81811.0,0.52337795,0.56,0.34830487,0.06,2020-07-17 08:45:00
392.4737,1.85,2.5710115,82662.0,0.51818115,0.57,0.3443923,0.04,2020-07-17 08:50:00
387.19052,1.88,2.6916537,77184.0,0.53203183,0.56,0.3201463,0.04,2020-07-17 08:55:00
387.33197,1.89,2.5996344,68609.0,0.59920806,0.57,0.32633585,0.03,2020-07-17 09:00:00
387.89322,1.82,2.724335,74954.0,0.55096173,0.55,0.30535138,0.02,2020-07-17 09:05:00
388.32397,1.78,2.804532,74600.0,0.5554922,0.54,0.26951295,0.01,2020-07-17 09:10:00
386.64276,1.78,2.6582701,68794.0,0.59429264,0.53,0.2922561,0.08,2020-07-17 09:15:00
385.08588,1.82,2.580155,69918.0,0.57744014,0.54,0.33041382,0.04,2020-07-17 09:20:00
382.4787,1.89,2.3201294,82824.0,0.47726035,0.55,0.48572144,0.12,2020-07-17 09:25:00
382.4787,1.89,2.6005192,82824.0,0.47726035,0.55,0.4313638,0.08,2020-07-17 09:30:00
388.18237,1.71,2.4112031,81487.0,0.50796694,0.52,0.42813483,0.1,2020-07-17 09:35:00
382.68887,1.91,2.7693682,58706.0,0.67448425,0.56,0.24797328,0.14,2020-07-17 09:40:00
377.69983,1.99,2.5289128,57748.0,0.65822774,0.57,0.38201708,0.33,2020-07-17 09:45:00
380.92523,2.04,2.3631337,60223.0,0.64810735,0.59,0.44404483,0.05,2020-07-17 09:50:00
380.85217,1.96,2.4406762,57766.0,0.67527044,0.57,0.3944517,0.09,2020-07-17 10:00:00
381.21573,1.98,2.6340463,53366.0,0.7331203,0.58,0.32221928,0.02,2020-07-17 10:10:00
383.3844,2.05,2.537341,50181.0,0.7935419,0.6,0.35602587,0.04,2020-07-17 10:20:00
383.3844,2.05,2.3431604,50181.0,0.7935419,0.6,0.35602587,0.14,2020-07-17 10:25:00
383.61398,2.24,2.001949,65859.0,0.60576403,0.66,0.5786392,0.05,2020-07-17 10:30:00
387.1476,2.22,1.9795455,63350.0,0.6479902,0.66,0.56110144,0.04,2020-07-17 10:35:00
376.1623,2.21,2.1522546,58604.0,0.64042926,0.63,0.5263393,0.03,2020-07-17 10:40:00
375.52716,2.38,2.1326509,49430.0,0.7553063,0.67,0.59549624,0.07,2020-07-17 10:45:00
376.15344,2.4,2.3303432,49626.0,0.75623596,0.68,0.45939252,0.24,2020-07-17 10:50:00
376.45703,2.31,2.6315396,45339.0,0.8298228,0.66,0.3598355,0.08,2020-07-17 10:55:00
374.11023,2.44,2.4377449,47526.0,0.7763751,0.68,0.42813483,0.11,2020-07-17 11:00:00
373.07935,2.68,2.04939,53821.0,0.67970526,0.74,0.55630255,0.09,2020-07-17 11:05:00
371.56885,2.96,2.252887,60031.0,0.6017443,0.82,0.6493349,0.05,2020-07-17 11:10:00
372.4746,3.02,2.149651,58366.0,0.6236189,0.83,0.7075702,0.18,2020-07-17 11:15:00
370.67554,3.05,2.2146332,57956.0,0.61863565,0.84,0.6785184,0.02,2020-07-17 11:20:00
376.4335,3.23,1.8863988,64733.0,0.5810949,0.92,0.8375884,0.15,2020-07-17 11:25:00
377.26938,3.47,1.9189842,73207.0,0.5173911,0.99,0.85248,0.11,2020-07-17 11:30:00
380.77844,3.54,1.6512419,62190.0,0.62685585,1.03,0.83442074,0.1,2020-07-17 11:35:00
383.4903,3.69,1.9048885,61598.0,0.64701754,1.08,0.9375179,0.36,2020-07-17 11:40:00
386.8805,4.04,1.9675874,64986.0,0.63032144,1.21,0.8280151,0.11,2020-07-17 11:45:00
387.20068,4.09,2.0348463,65659.0,0.6254694,1.23,0.8273693,0.03,2020-07-17 11:50:00
386.4483,4.1,1.9985495,66477.0,0.6140438,1.23,0.86687785,0.06,2020-07-17 11:55:00
385.83508,3.95,2.1742585,63404.0,0.64062977,1.18,0.7831887,0.09,2020-07-17 12:00:00
386.82178,4.05,2.4197934,60960.0,0.6716325,1.21,0.7134906,0.1,2020-07-17 12:05:00
386.41058,4.08,2.615607,63044.0,0.64728427,1.22,0.65801144,0.22,2020-07-17 12:10:00
387.7322,4.35,2.6236424,68061.0,0.6059777,1.31,0.6493349,0.12,2020-07-17 12:15:00
387.17764,4.42,2.7289925,63153.0,0.6501685,1.32,0.6242821,0.04,2020-07-17 12:20:00
388.72928,4.37,2.8877845,64050.0,0.64909464,1.32,0.55145,0.28,2020-07-17 12:25:00
387.96143,4.34,2.8082201,68788.0,0.60067743,1.31,0.6201361,0.43,2020-07-17 12:30:00
390.63947,4.32,3.6491916,67991.0,0.6208732,1.32,0.40483373,0.21,2020-07-17 12:35:00
392.10992,4.95,3.687316,78738.0,0.5424372,1.52,0.47421628,0.12,2020-07-17 12:40:00
393.8494,4.53,3.830261,65471.0,0.6614074,1.41,0.365488,0.14,2020-07-17 12:45:00
390.2804,4.35,3.7700663,68965.0,0.61035466,1.33,0.36921585,0.12,2020-07-17 12:50:00
395.96805,4.7,3.6753368,75816.0,0.5807783,1.47,0.45331836,0.03,2020-07-17 12:55:00
395.04254,4.31,3.8798196,74962.0,0.5831314,1.35,0.40823996,0.17,2020-07-17 13:05:00
397.08,5.17,2.6091378,72366.0,0.6138015,1.63,0.5403295,0.2,2020-07-17 13:10:00
392.94348,4.9,2.147021,72067.0,0.5965795,1.52,0.5682018,0.22,2020-07-17 13:15:00
392.86026,5.14,3.039967,83302.0,0.5157782,1.59,0.5932861,0.19,2020-07-17 13:20:00
395.63525,4.78,3.3552794,71644.0,0.61299187,1.5,0.4771213,0.06,2020-07-17 13:25:00
395.25912,4.59,3.269159,70417.0,0.62182915,1.44,0.41329977,0.23,2020-07-17 13:30:00
400.0762,4.75,2.776779,69736.0,0.65203124,1.52,0.570543,0.12,2020-07-17 13:35:00
392.47992,5.03,2.3313944,70572.0,0.606983,1.55,0.5250448,0.15,2020-07-17 13:40:00
392.95132,5.11,2.6927495,74623.0,0.5761811,1.58,0.5465427,0.17,2020-07-17 13:45:00
391.68222,4.9,3.9485693,60895.0,0.6989993,1.5,0.33645976,0.21,2020-07-17 13:50:00
391.34866,4.88,4.3783445,56650.0,0.7493877,1.5,0.28780174,0.06,2020-07-17 14:10:00
395.80127,5.07,2.5189881,73373.0,0.5993291,1.59,0.664642,0.81,2020-07-17 14:15:00
392.70157,5.59,3.8359613,63250.0,0.6784404,1.73,0.4456042,0.06,2020-07-17 14:20:00
395.91867,5.84,2.513205,70261.0,0.6264528,1.83,0.48572144,0.11,2020-07-17 14:25:00
402.6088,5.46,4.2311463,59420.0,0.7804124,1.77,0.37474835,0.31,2020-07-17 14:30:00
402.86465,5.47,3.8849583,61547.0,0.75493366,1.78,0.4065402,0.32,2020-07-17 14:35:00
394.70383,6.13,3.816556,63903.0,0.68222344,1.91,0.5440681,0.19,2020-07-17 14:40:00
408.62143,5.61,4.3014417,62729.0,0.77415794,1.87,0.38381538,0.02,2020-07-17 14:45:00
408.11426,5.86,4.26822,61180.0,0.7906958,1.95,0.4065402,0.01,2020-07-17 14:50:00
408.4023,5.86,4.2182226,61567.0,0.7874531,1.95,0.41161972,0.04,2020-07-17 14:55:00
408.99445,5.86,4.250988,62340.0,0.7812044,1.96,0.40483373,0.02,2020-07-17 15:00:00
407.96985,5.77,4.1814833,63510.0,0.7608486,1.92,0.41329977,0.1,2020-07-17 15:05:00
405.806,6.05,4.093837,63510.0,0.7483564,1.99,0.45178646,0.03,2020-07-17 15:10:00
405.97565,5.97,4.127433,60080.0,0.7921105,1.96,0.4313638,0.04,2020-07-17 15:15:00
403.39474,5.58,4.2914915,62873.0,0.74204326,1.82,0.3424227,0.13,2020-07-17 15:20:00
402.5477,5.77,4.1876125,65348.0,0.7092827,1.87,0.39967373,0.12,2020-07-17 15:25:00
390.58197,4.92,3.188197,78163.0,0.53982633,1.5,0.2068259,0.35,2020-07-17 15:30:00
397.20215,5.14,2.7733374,69377.0,0.64085937,1.63,0.21218762,0.33,2020-07-17 15:35:00
395.32144,5.47,2.1479757,78582.0,0.557492,1.71,0.30535138,0.05,2020-07-17 15:40:00
397.07538,5.9,3.979171,71530.0,0.6209527,1.86,0.28330123,0.15,2020-07-17 15:45:00
400.0548,5.67,3.3771734,76693.0,0.5927854,1.81,0.3201463,0.26,2020-07-17 15:50:00
391.84564,6.02,3.615992,88790.0,0.4800188,1.85,0.45636603,0.45,2020-07-17 15:55:00
397.21545,5.34,4.2593546,79435.0,0.5597727,1.68,0.30319607,0.27,2020-07-17 16:00:00
394.06326,5.6,4.2235293,85218.0,0.5090034,1.74,0.33041382,0.16,2020-07-17 16:05:00
395.1262,5.32,4.3602066,81720.0,0.53526086,1.66,0.2922561,0.19,2020-07-17 16:10:00
393.27103,5.22,4.486758,85195.0,0.5059611,1.61,0.2787536,0.28,2020-07-17 16:15:00
398.79623,5.54,4.582543,82243.0,0.5473868,1.76,0.35793486,0.35,2020-07-17 16:20:00
397.89853,5.74,4.263754,86472.0,0.5169768,1.82,0.33041382,0.31,2020-07-17 16:25:00
391.1323,5.85,4.6314144,85532.0,0.4954846,1.79,0.3138672,0.01,2020-07-17 16:30:00
399.16525,5.41,4.496788,86217.0,0.5236617,1.72,0.30103,0.17,2020-07-17 16:35:00
391.78,6.12,4.649742,91549.0,0.4653098,1.88,0.3443923,0.1,2020-07-17 16:40:00
393.3575,5.44,4.5085473,79848.0,0.54021233,1.68,0.29003462,0.37,2020-07-17 16:45:00
389.71054,5.5,4.6338215,81523.0,0.5139908,1.67,0.30319607,0.17,2020-07-17 16:50:00
394.65482,5.51,4.7462196,82757.0,0.52659327,1.71,0.26007143,0.32,2020-07-17 16:55:00
398.68536,5.11,4.8816495,77530.0,0.5801597,1.62,0.21484385,0.28,2020-07-17 17:00:00
391.84485,5.29,4.9982595,84527.0,0.5042246,1.62,0.24054927,0.15,2020-07-17 17:05:00
391.43912,5.16,4.622943,81414.0,0.52181894,1.58,0.25767857,0.19,2020-07-17 17:10:00
395.342,5.07,4.9034786,82056.0,0.53397596,1.58,0.21218762,0.18,2020-07-17 17:15:00
401.57437,4.99,5.050881,81448.0,0.5648048,1.61,0.23552847,0.4,2020-07-17 17:20:00
400.6789,5.0,5.4042296,86030.0,0.53101975,1.6,0.1903317,0.17,2020-07-17 17:25:00
398.31577,4.61,4.806246,68207.0,0.6575587,1.46,0.24797328,0.88,2020-07-17 17:30:00
402.99854,5.4,4.931146,89676.0,0.51866704,1.75,0.3138672,0.19,2020-07-17 17:35:00
407.47827,4.75,4.9572873,81133.0,0.5933526,1.58,0.21218762,0.12,2020-07-17 17:40:00
408.36652,4.73,5.083876,80471.0,0.60230285,1.58,0.18752073,0.05,2020-07-17 17:45:00
408.87277,4.74,4.9981894,76317.0,0.63754076,1.59,0.1903317,0.06,2020-07-17 17:50:00
409.04346,4.88,4.974505,83555.0,0.5830705,1.63,0.21218762,0.05,2020-07-17 17:55:00
410.28348,5.15,4.7469044,87674.0,0.5609382,1.74,0.23804612,0.06,2020-07-17 18:00:00
411.73416,4.86,4.709575,80282.0,0.61935467,1.65,0.1903317,0.04,2020-07-17 18:05:00
410.62787,5.51,5.176775,82139.0,0.60030323,1.86,0.23804612,0.05,2020-07-17 18:10:00
418.6141,5.32,4.9079933,82875.0,0.63173985,1.87,0.22788674,0.06,2020-07-17 18:15:00
429.1607,5.31,5.023445,74512.0,0.75923276,1.96,0.22271647,0.03,2020-07-17 18:20:00
430.15628,5.42,5.0700197,68720.0,0.8291835,2.01,0.23804612,0.13,2020-07-17 18:25:00
430.68423,5.5,4.505497,71811.0,0.7965282,2.04,0.2855573,0.05,2020-07-17 18:30:00
430.7084,5.56,4.735662,77478.0,0.73839635,2.06,0.32633585,0.06,2020-07-17 18:35:00
427.9531,5.6,4.70623,77570.0,0.72293234,2.05,0.3344538,0.07,2020-07-17 18:40:00
426.9048,5.33,4.8028846,74961.0,0.7424041,1.95,0.28780174,0.09,2020-07-17 18:45:00
426.26663,5.71,4.5183406,75472.0,0.7339515,2.08,0.37474835,0.11,2020-07-17 18:50:00
426.54834,5.82,4.2193484,77679.0,0.71456665,2.12,0.42488167,0.04,2020-07-17 18:55:00
427.38818,5.29,4.7732797,75077.0,0.743873,1.93,0.28330123,0.19,2020-07-17 19:00:00
423.60153,5.02,4.6172934,76418.0,0.7108506,1.8,0.2764618,0.22,2020-07-17 19:05:00
420.46384,5.14,4.6000104,82946.0,0.6399221,1.82,0.30319607,0.24,2020-07-17 19:10:00
409.25626,5.08,3.8541145,81258.0,0.6005243,1.72,0.29666522,0.09,2020-07-17 19:15:00
416.06348,5.25,2.8830192,83622.0,0.6142971,1.82,0.42813483,0.35,2020-07-17 19:20:00
404.646,5.25,2.6431043,86195.0,0.5465104,1.72,0.39967373,0.37,2020-07-17 19:25:00
392.1158,4.73,3.4134586,70850.0,0.60285705,1.46,0.2988531,0.2,2020-07-17 19:30:00
402.21872,4.49,4.189821,74052.0,0.6243232,1.46,0.2624511,0.13,2020-07-17 19:35:00
387.53363,5.38,3.8269045,102691.0,0.40098667,1.62,0.43616268,0.16,2020-07-17 19:40:00
402.27054,4.93,3.21638,73063.0,0.63302803,1.59,0.33645976,0.07,2020-07-17 19:50:00
402.96368,3.99,3.4183621,90138.0,0.5158698,1.3,0.372912,0.23,2020-07-17 19:55:00
395.5009,4.19,4.2118998,74748.0,0.5869157,1.31,0.26951295,0.23,2020-07-17 20:00:00
388.7101,4.66,4.4337454,63679.0,0.6527761,1.4,0.24551268,0.13,2020-07-17 20:05:00
381.4458,5.29,4.3310738,67896.0,0.5773132,1.54,0.35602587,0.02,2020-07-17 20:20:00
387.46442,5.61,3.9876935,73566.0,0.55942744,1.69,0.38916612,0.09,2020-07-17 20:35:00
389.28375,5.49,4.2120423,66848.0,0.6246917,1.67,0.365488,0.05,2020-07-17 20:40:00
389.899,5.48,4.1667976,70979.0,0.59123385,1.67,0.38021126,0.05,2020-07-17 20:45:00
388.66483,5.75,3.9492023,76894.0,0.54039395,1.74,0.45636603,0.06,2020-07-17 20:50:00
388.5695,5.57,4.048815,70093.0,0.5923748,1.68,0.40993312,0.05,2020-07-17 20:55:00
386.3336,5.71,3.9245381,75208.0,0.5422572,1.7,0.4502491,0.14,2020-07-17 21:00:00
386.4156,5.47,3.7547305,69053.0,0.59098125,1.63,0.40312052,0.13,2020-07-17 21:05:00
386.68988,5.33,3.889293,71480.0,0.57217795,1.6,0.37839794,0.13,2020-07-17 21:10:00
390.09796,5.28,3.8468947,65915.0,0.63766795,1.61,0.38021126,0.11,2020-07-17 21:15:00
386.6284,5.39,3.8529599,69190.0,0.59082276,1.61,0.38201708,0.1,2020-07-17 21:20:00
397.5498,5.32,3.4932077,70533.0,0.6320752,1.68,0.372912,0.05,2020-07-17 21:25:00
393.48834,5.19,4.1328564,75975.0,0.568339,1.61,0.37474835,0.07,2020-07-17 21:30:00
393.13974,5.32,4.1890097,69190.0,0.62235254,1.64,0.39269698,0.09,2020-07-17 21:35:00
397.65506,5.2,4.283013,60676.0,0.73536336,1.65,0.3424227,0.03,2020-07-17 21:40:00
398.932,5.1,4.309768,59880.0,0.7526128,1.63,0.32633585,0.05,2020-07-17 21:45:00
399.53806,5.12,4.294217,64978.0,0.6968502,1.64,0.34044415,0.08,2020-07-17 21:50:00
399.0259,4.88,4.59838,59791.0,0.7542855,1.55,0.25042,0.06,2020-07-17 21:55:00
400.105,4.9,4.474729,63568.0,0.7154583,1.57,0.26717174,0.09,2020-07-17 22:00:00
407.6005,4.75,4.6902986,63036.0,0.7644115,1.58,0.23804612,0.08,2020-07-17 22:05:00
407.36963,4.93,4.7853317,54450.0,0.8833891,1.64,0.19865711,0.04,2020-07-17 22:15:00
404.40402,4.7,4.769046,53939.0,0.87170374,1.54,0.17897695,0.11,2020-07-17 22:20:00
404.31113,4.71,4.5863056,57431.0,0.81811595,1.54,0.22788674,0.06,2020-07-17 22:25:00
397.71283,5.44,4.262558,61489.0,0.7259688,1.72,0.2787536,0.17,2020-07-17 22:30:00
399.5348,5.68,4.755818,62707.0,0.7220689,1.81,0.29003462,0.06,2020-07-17 22:35:00
401.31165,5.56,4.8065996,55883.0,0.8215127,1.79,0.26007143,0.06,2020-07-17 22:40:00
403.8429,5.11,4.906251,45106.0,1.0379115,1.67,0.17318627,0.24,2020-07-17 22:45:00
401.44794,4.86,5.216646,45150.0,1.0178769,1.57,0.10720996,0.06,2020-07-17 22:50:00
406.52942,4.81,5.313615,45422.0,1.0521854,1.59,0.08990512,0.04,2020-07-17 22:55:00
403.3032,5.1,4.89948,50507.0,0.9230709,1.66,0.21748395,0.28,2020-07-17 23:00:00
405.3071,5.08,4.8320804,50153.0,0.9440404,1.67,0.20139715,0.2,2020-07-17 23:05:00
404.33255,5.65,4.214558,67491.0,0.6962848,1.85,0.34044415,0.16,2020-07-17 23:10:00
408.23706,5.48,3.907288,76398.0,0.6337874,1.82,0.4578819,0.08,2020-07-17 23:15:00
402.34247,5.86,3.352402,80735.0,0.5731923,1.9,0.56348115,0.19,2020-07-17 23:20:00
409.83167,5.13,3.8683717,76096.0,0.6440718,1.73,0.4424798,0.23,2020-07-17 23:25:00
405.15085,5.26,3.1441534,89405.0,0.5289375,1.72,0.5538831,0.15,2020-07-17 23:30:00
407.66953,5.18,3.6894715,81851.0,0.58900756,1.72,0.50379074,0.21,2020-07-17 23:35:00
402.7733,5.66,3.1062036,88953.0,0.5219735,1.84,0.6893089,0.13,2020-07-17 23:40:00
393.04892,5.41,2.5300987,88284.0,0.48739994,1.67,0.69983774,0.27,2020-07-17 23:45:00
395.762,5.12,2.136118,95946.0,0.45818472,1.6,0.84323275,0.3,2020-07-17 23:50:00
398.33255,5.07,0.64761096,88742.0,0.5054651,1.61,0.81090426,0.31,2020-07-17 23:55:00
401.9318,4.52,3.5341477,83783.0,0.5505866,1.46,0.4913617,0.07,2020-07-18 00:00:00
419.90717,4.63,2.9940608,87210.0,0.60612905,1.63,0.6211763,0.12,2020-07-18 00:05:00
423.60947,4.3,3.2620394,83757.0,0.6486019,1.54,0.55145,0.25,2020-07-18 00:10:00
422.04553,3.74,3.6057453,74134.0,0.72440475,1.34,0.38381538,0.05,2020-07-18 00:15:00
420.89127,3.77,3.3849518,73812.0,0.7213884,1.34,0.4456042,0.08,2020-07-18 00:20:00
421.8759,3.76,3.1385345,100400.0,0.53422165,1.33,0.54777473,0.03,2020-07-18 00:25:00
424.33145,4.07,3.0632172,106567.0,0.5124822,1.47,0.6434527,0.11,2020-07-18 00:30:00
420.424,3.66,3.2792072,71276.0,0.74447674,1.29,0.4313638,0.08,2020-07-18 00:35:00
420.05847,3.67,3.352924,67472.0,0.7843229,1.3,0.4232459,0.02,2020-07-18 00:40:00
420.3366,3.75,3.2350578,69291.0,0.76530844,1.32,0.46834734,0.03,2020-07-18 00:45:00
419.91974,3.71,3.2005467,72916.0,0.7250185,1.31,0.48144266,0.03,2020-07-18 00:55:00
417.9841,3.67,3.1753109,67348.0,0.7737505,1.28,0.47129175,0.07,2020-07-18 01:00:00
417.91412,3.73,3.0332985,67237.0,0.7746239,1.3,0.51587385,0.03,2020-07-18 01:05:00
419.40994,3.59,3.0607355,71298.0,0.7386729,1.27,0.4983106,0.04,2020-07-18 01:10:00
421.4054,3.45,3.152364,66096.0,0.80867004,1.22,0.44715804,0.02,2020-07-18 01:15:00
422.44855,3.45,3.2080836,69417.0,0.77593136,1.23,0.4424798,0.01,2020-07-18 01:20:00
422.38385,3.39,3.2049026,76841.0,0.70063055,1.21,0.44870633,0.02,2020-07-18 01:25:00
420.89752,3.42,3.1512063,73282.0,0.72663945,1.21,0.46089786,0.01,2020-07-18 01:30:00
418.76193,3.62,2.9655354,83882.0,0.62484217,1.27,0.5465427,0.16,2020-07-18 01:35:00
410.8013,3.48,2.672078,82719.0,0.5968782,1.18,0.61172336,0.18,2020-07-18 01:40:00
413.91357,3.16,3.0787823,81006.0,0.6239903,1.08,0.45939252,0.02,2020-07-18 01:45:00
414.01685,3.76,2.591544,80456.0,0.6287439,1.29,0.60206,0.08,2020-07-18 01:50:00
406.86414,3.73,2.7376268,73065.0,0.6557855,1.24,0.55990666,0.05,2020-07-18 01:55:00
399.25323,4.06,2.7694404,83728.0,0.53959864,1.29,0.6627579,0.07,2020-07-18 02:00:00
402.61185,4.02,2.4787295,86934.0,0.5334299,1.31,0.6803355,0.09,2020-07-18 02:05:00
402.287,3.28,2.7840438,70422.0,0.65685177,1.06,0.48144266,0.02,2020-07-18 02:10:00
399.52618,3.38,2.949678,69358.0,0.6527832,1.08,0.4771213,0.02,2020-07-18 02:15:00
400.6644,3.41,2.746889,66873.0,0.6830632,1.1,0.52113813,0.11,2020-07-18 02:20:00
395.03873,3.34,2.8075256,67640.0,0.64623564,1.04,0.53402615,0.07,2020-07-18 02:25:00
387.95966,3.47,2.742207,71344.0,0.579149,1.04,0.56110144,0.04,2020-07-18 02:30:00
396.00247,3.2,2.7315564,62802.0,0.70131844,1.0,0.50379074,0.06,2020-07-18 02:35:00
399.60382,3.08,2.900431,61330.0,0.7386782,0.99,0.45939252,0.04,2020-07-18 02:40:00
399.80432,3.08,2.9760714,59027.0,0.76869804,0.98,0.4313638,0.03,2020-07-18 02:45:00
392.10034,3.15,2.690799,70241.0,0.60800904,0.97,0.54157925,0.1,2020-07-18 02:50:00
389.59576,3.41,2.6144788,73244.0,0.57156456,1.03,0.5932861,0.12,2020-07-18 02:55:00
394.63657,3.13,2.9348083,58880.0,0.7400306,0.98,0.44870633,0.1,2020-07-18 03:00:00
393.23685,3.2,2.755304,59651.0,0.7224305,0.99,0.5010593,0.06,2020-07-18 03:05:00
390.9213,3.13,2.6048226,60180.0,0.70303535,0.96,0.5440681,0.21,2020-07-18 03:10:00
394.41412,3.05,2.767544,56878.0,0.764735,0.95,0.47275648,0.11,2020-07-18 03:15:00
392.5406,3.13,2.6282694,61952.0,0.69177145,0.96,0.54282546,0.01,2020-07-18 03:20:00
384.43326,2.32,2.822534,41847.0,0.9597067,0.69,0.3096302,0.04,2020-07-18 03:25:00
384.43326,2.32,2.6063576,41847.0,0.9597067,0.69,0.35602587,0.03,2020-07-18 03:30:00
376.44528,3.19,2.6109195,62340.0,0.6034598,0.9,0.54530716,0.02,2020-07-18 03:35:00
385.8598,3.1,2.6001153,59271.0,0.68543804,0.92,0.55022836,0.01,2020-07-18 03:40:00
389.5172,3.13,2.652169,63510.0,0.658753,0.95,0.54282546,0.02,2020-07-18 03:45:00
