V,Np,B,Tp,Texp/Tp,Pdyn,logBeta,B_rms,Time
876.4534,2.93,10.91435,128784.0,4.056096,4.51,-0.5850267,0.27,2024-05-12 09:35:00
879.83954,3.31,10.124277,148661.0,3.5562003,5.13,-0.43179828,0.32,2024-05-12 09:40:00
872.614,3.93,10.176526,106236.0,4.8502364,5.98,-0.4436975,0.24,2024-05-12 09:45:00
871.80646,3.96,10.447933,133266.0,3.855348,6.01,-0.40893543,0.07,2024-05-12 09:50:00
864.45496,3.6,10.796657,93456.0,5.3546004,5.38,-0.53760207,0.12,2024-05-12 09:55:00
864.30334,3.69,10.37509,127488.0,3.9230857,5.51,-0.43179828,0.16,2024-05-12 10:00:00
865.0898,3.78,10.529212,131700.0,3.8083856,5.65,-0.43179828,0.25,2024-05-12 10:05:00
884.7466,2.81,10.47926,128773.0,4.177126,4.4,-0.5850267,0.16,2024-05-12 10:10:00
878.311,2.84,10.258747,99412.0,5.2892437,4.38,-0.63827217,0.07,2024-05-12 10:15:00
876.5922,2.13,10.644383,141284.0,3.6990583,3.28,-0.69897,0.09,2024-05-12 10:20:00
874.9418,2.75,10.559584,113931.0,4.560311,4.22,-0.6197888,0.07,2024-05-12 10:25:00
890.128,2.41,10.1311455,173360.0,3.161927,3.81,-0.56863624,0.22,2024-05-12 10:30:00
894.5866,2.49,9.883871,233794.0,2.3813455,3.99,-0.4436975,0.05,2024-05-12 10:35:00
873.05414,0.99,10.150606,692664.0,0.74506426,1.51,-0.48148608,0.05,2024-05-12 10:45:00
878.1584,1.03,10.046497,740151.0,0.71003073,1.59,-0.43179828,0.04,2024-05-12 10:50:00
883.3331,1.07,10.056471,787638.0,0.67953867,1.67,-0.39794,0.01,2024-05-12 10:55:00
881.86554,0.97,10.126366,638416.0,0.83404404,1.51,-0.53760207,0.1,2024-05-12 11:05:00
858.2665,0.89,9.770128,377875.0,1.2950091,1.31,-0.7212464,0.08,2024-05-12 11:10:00
851.2379,0.8,9.748615,372816.0,1.2794086,1.16,-0.7695511,0.05,2024-05-12 11:20:00
849.1585,1.02,9.780255,513186.0,0.92240655,1.47,-0.552842,0.03,2024-05-12 11:25:00
852.024,0.77,9.22643,417789.0,1.1449715,1.12,-0.69897,0.22,2024-05-12 11:35:00
845.95917,0.79,9.187524,342322.0,1.3666557,1.13,-0.7447275,0.06,2024-05-12 11:40:00
842.36566,0.9,8.974459,225120.0,2.0508063,1.28,-0.82390875,0.08,2024-05-12 11:45:00
873.53015,0.97,8.959877,628208.0,0.82290524,1.48,-0.4202164,0.02,2024-05-12 12:15:00
873.53015,0.97,9.093322,628208.0,0.82290524,1.48,-0.4436975,0.05,2024-05-12 12:20:00
853.902,0.88,8.637628,640599.0,0.7518689,1.28,-0.4202164,0.07,2024-05-12 13:00:00
861.5324,0.92,8.303572,460317.0,1.0757188,1.37,-0.49485007,0.03,2024-05-12 13:25:00
859.74,0.79,7.512004,388567.0,1.2661178,1.18,-0.5850267,0.08,2024-05-12 13:30:00
845.6354,0.49,7.877379,338500.0,1.3804404,0.7,-0.82390875,0.04,2024-05-12 13:35:00
877.113,1.1,7.506078,614719.0,0.85174674,1.69,-0.22184876,0.06,2024-05-12 13:50:00
873.3789,0.99,7.517433,695256.0,0.7431465,1.51,-0.22914802,0.04,2024-05-12 13:55:00
868.92474,1.05,7.337377,668284.0,0.7609317,1.59,-0.19382004,0.05,2024-05-12 14:05:00
868.92474,1.05,7.3017874,668284.0,0.7609317,1.59,-0.19382004,0.03,2024-05-12 14:10:00
876.98975,1.21,7.2459097,768428.0,0.68107355,1.86,-0.07058106,0.04,2024-05-12 14:20:00
868.8695,1.06,7.118167,497623.0,1.0216926,1.6,-0.2839967,0.01,2024-05-12 14:25:00
868.18475,1.06,7.0469637,579857.0,0.8746493,1.6,-0.20760833,0.05,2024-05-12 14:30:00
858.9159,1.01,7.146705,537996.0,0.9117263,1.49,-0.25963733,0.07,2024-05-12 14:35:00
856.1215,1.0,6.932106,515538.0,0.94184035,1.46,-0.26760623,0.06,2024-05-12 14:40:00
856.6685,0.96,7.0491276,486149.0,1.0007648,1.42,-0.30980393,0.02,2024-05-12 14:45:00
849.98175,0.99,6.897898,758912.0,0.6256276,1.43,-0.11350928,0.06,2024-05-12 14:50:00
886.6829,0.56,5.885015,375671.0,1.4416184,0.88,-0.49485007,0.08,2024-05-12 15:15:00
863.67615,0.95,6.1148505,688842.0,0.7244293,1.42,-0.07058106,0.03,2024-05-12 15:30:00
869.9253,0.92,6.212769,713535.0,0.71523255,1.39,-0.09151498,0.07,2024-05-12 15:35:00
849.7512,0.97,6.0773845,671452.0,0.7065218,1.4,-0.06550154,0.03,2024-05-12 15:55:00
849.3948,0.99,6.1796603,620832.0,0.7631312,1.43,-0.08618615,0.07,2024-05-12 16:00:00
846.55664,1.0,5.7650757,682346.0,0.68713766,1.43,-0.031517047,0.06,2024-05-12 16:15:00
847.64923,1.04,5.788705,963697.0,0.48848543,1.49,0.14612804,0.09,2024-05-12 16:40:00
843.6004,1.09,5.1208887,1018392.0,0.45541146,1.56,0.23552847,0.05,2024-05-12 16:45:00
834.3919,1.03,5.254503,961455.0,0.4661775,1.43,0.18752073,0.09,2024-05-12 16:50:00
833.92694,1.16,5.220556,1089583.0,0.41064486,1.61,0.31597033,0.14,2024-05-12 16:55:00
843.12646,1.18,4.708036,1033954.0,0.44777307,1.68,0.3443923,0.04,2024-05-12 17:00:00
860.1277,1.5,4.507205,1337950.0,0.36822197,2.23,0.59769523,0.47,2024-05-12 17:30:00
855.8412,1.54,4.927727,1386779.0,0.34977433,2.26,0.5263393,0.13,2024-05-12 17:35:00
849.95874,1.59,5.457234,1282561.0,0.37016273,2.3,0.47129175,0.09,2024-05-12 17:40:00
855.32043,1.62,6.3347135,1330570.0,0.36386025,2.37,0.38201708,0.04,2024-05-12 17:45:00
909.87415,1.72,5.5202355,1209012.0,0.48543766,2.85,0.48855072,0.32,2024-05-12 17:55:00
898.1581,1.69,5.3527284,1239957.0,0.45460665,2.73,0.4329693,0.19,2024-05-12 18:00:00
901.03815,1.93,6.1550465,964363.0,0.59037805,3.13,0.346353,0.06,2024-05-12 18:05:00
893.35223,1.74,5.7393465,1384947.0,0.40027255,2.78,0.5250448,0.21,2024-05-12 18:10:00
897.08203,1.71,5.890653,1199323.0,0.4682584,2.75,0.42813483,0.12,2024-05-12 18:15:00
901.681,1.7,5.7573776,1130557.0,0.50471073,2.76,0.39967373,0.12,2024-05-12 18:20:00
905.0671,1.68,5.605194,942290.0,0.61265755,2.75,0.25767857,0.35,2024-05-12 18:25:00
913.47675,1.76,7.6241527,530038.0,1.1209841,2.94,-0.11350928,0.21,2024-05-12 18:30:00
903.37134,1.77,6.710693,654786.0,0.8765317,2.89,0.033423774,0.39,2024-05-12 18:35:00
883.20593,1.73,6.719769,851875.0,0.62801534,2.69,0.1492191,0.12,2024-05-12 18:40:00
884.51666,2.04,6.050727,941665.0,0.57076144,3.2,0.34044415,0.07,2024-05-12 18:45:00
823.60913,0.98,6.3831267,199333.0,2.1593146,1.33,-0.552842,0.43,2024-05-12 19:00:00
861.0789,1.81,6.185103,621584.0,0.79532397,2.69,0.1430148,0.26,2024-05-12 19:05:00
877.3901,1.98,6.82888,744934.0,0.70355225,3.06,0.17897695,0.17,2024-05-12 19:15:00
867.9374,2.0,6.6274123,918032.0,0.55196524,3.01,0.2855573,0.09,2024-05-12 19:20:00
877.40814,2.15,6.2845283,813605.0,0.6442113,3.31,0.3096302,0.1,2024-05-12 19:25:00
877.729,2.14,6.2391186,704984.0,0.74431545,3.3,0.23552847,0.24,2024-05-12 19:30:00
860.82745,2.09,6.0449233,753911.0,0.65513223,3.1,0.26717174,0.13,2024-05-12 19:35:00
870.7391,2.38,5.885312,706064.0,0.72490746,3.6,0.35218254,0.04,2024-05-12 19:55:00
874.75824,2.44,6.094104,657356.0,0.78986347,3.73,0.29446626,0.3,2024-05-12 20:00:00
878.4372,2.52,6.8122973,449612.0,1.1700078,3.89,0.11394334,0.13,2024-05-12 20:05:00
866.08203,2.38,7.0613456,431709.0,1.1659646,3.58,0.049218025,0.1,2024-05-12 20:10:00
846.3238,1.99,7.139454,334889.0,1.3988643,2.85,-0.18708667,0.43,2024-05-12 20:30:00
846.3238,1.99,7.597664,334889.0,1.3988643,2.85,-0.21467017,0.31,2024-05-12 20:35:00
850.58356,3.32,7.2407594,135965.0,3.49975,4.81,-0.20760833,0.14,2024-05-12 20:40:00
826.2516,2.77,7.4640536,225840.0,1.9249746,3.77,-0.17392519,0.16,2024-05-12 20:45:00
824.28046,3.48,7.763852,144077.0,2.9950356,4.73,-0.20065947,0.16,2024-05-12 20:50:00
832.50946,3.17,7.918371,180504.0,2.4656978,4.39,-0.20760833,0.07,2024-05-12 20:55:00
835.122,3.71,8.069312,157077.0,2.8612125,5.18,-0.17392519,0.07,2024-05-12 21:00:00
832.76575,3.49,8.216325,149191.0,2.9860713,4.84,-0.22914802,0.12,2024-05-12 21:05:00
842.5741,3.36,8.488421,157054.0,2.9418752,4.77,-0.25181198,0.14,2024-05-12 21:10:00
830.7632,3.02,8.887233,109414.0,4.041243,4.17,-0.4202164,0.2,2024-05-12 21:15:00
826.66693,3.07,8.948805,143129.0,3.0421288,4.19,-0.36653155,0.07,2024-05-12 21:20:00
825.86475,3.22,9.255296,158196.0,2.7440827,4.4,-0.3467875,0.08,2024-05-12 21:35:00
827.5321,3.33,9.496473,182016.0,2.3999922,4.56,-0.32790217,0.04,2024-05-12 21:40:00
820.2286,3.67,9.648814,148307.0,2.8653183,4.93,-0.3467875,0.12,2024-05-12 21:45:00
826.5523,3.61,9.740847,142759.0,3.0486965,4.94,-0.37675074,0.06,2024-05-12 21:50:00
828.5168,4.58,9.774318,178544.0,2.4557374,6.29,-0.21467017,0.02,2024-05-12 22:00:00
830.17865,4.13,9.666147,155691.0,2.833823,5.7,-0.29242983,0.11,2024-05-12 22:05:00
820.4409,4.51,9.245842,136061.0,3.1257255,6.07,-0.29242983,0.08,2024-05-12 22:10:00
819.024,4.94,7.9835644,133499.0,3.1686158,6.63,-0.24412516,0.08,2024-05-12 22:15:00
831.9652,4.21,5.3974624,163225.0,2.7211711,5.84,-0.27572417,0.08,2024-05-12 22:20:00
835.6213,4.68,2.4197106,160822.0,2.799789,6.54,-0.18045606,0.16,2024-05-12 22:25:00
831.441,6.02,3.2670171,150804.0,2.9395278,8.32,-0.07572073,0.4,2024-05-12 22:30:00
862.78864,4.18,10.8279915,193131.0,2.5755718,6.22,-0.32790217,0.15,2024-05-12 22:35:00
859.61523,4.57,10.119105,175924.0,2.795238,6.75,-0.26760623,0.48,2024-05-12 22:40:00
864.6879,4.0,9.3410225,208611.0,2.4008296,5.99,-0.19382004,0.06,2024-05-12 22:45:00
858.3012,3.69,9.440451,167389.0,2.9238074,5.44,-0.30980393,0.07,2024-05-12 22:50:00
870.5239,4.64,8.665293,161466.0,3.1674623,7.06,-0.20065947,0.25,2024-05-12 22:55:00
856.75366,4.43,8.413851,147237.0,3.3053613,6.5,-0.17392519,0.32,2024-05-12 23:00:00
846.091,4.72,7.42825,143662.0,3.2580867,6.76,-0.045757502,0.26,2024-05-12 23:05:00
837.5947,5.02,7.4587197,118252.0,3.8357592,7.04,-0.05061,0.19,2024-05-12 23:10:00
831.38385,5.33,7.990613,73690.0,6.0143538,7.37,-0.19382004,0.36,2024-05-12 23:15:00
828.41327,6.5,8.146097,64721.0,6.7719383,8.91,-0.119186416,0.09,2024-05-12 23:20:00
822.6706,7.48,8.196468,68387.0,6.271624,10.11,-0.05061,0.09,2024-05-12 23:25:00
819.16724,7.68,7.596012,78628.0,5.3827815,10.3,0.0293838,0.32,2024-05-12 23:30:00
809.9527,9.04,7.6075225,100598.0,4.061634,11.84,0.1492191,0.55,2024-05-12 23:35:00
806.1192,9.43,6.476002,86659.0,4.645821,12.26,0.23044895,0.13,2024-05-12 23:40:00
798.73035,9.23,6.8365707,116197.0,3.366914,11.78,0.2988531,0.05,2024-05-12 23:45:00
799.5257,9.06,6.7804575,93492.0,4.1975713,11.59,0.24303806,0.16,2024-05-12 23:50:00
798.38416,9.41,7.077577,99936.0,3.9094791,12.0,0.23804612,0.19,2024-05-12 23:55:00
804.90265,7.27,7.8628936,73616.0,5.443297,9.41,-0.017728778,0.55,2024-05-13 00:00:00
823.1008,5.65,8.627572,55043.0,7.8047395,7.66,-0.24412516,0.04,2024-05-13 00:05:00
818.9609,6.2,8.498994,62284.0,6.789955,8.31,-0.18045606,0.05,2024-05-13 00:10:00
817.08545,6.24,8.627595,67896.0,6.18443,8.32,-0.1674911,0.05,2024-05-13 00:15:00
808.8064,7.28,8.331735,72911.0,5.579333,9.51,-0.045757502,0.26,2024-05-13 00:20:00
801.2846,8.27,8.044631,84036.0,4.7019515,10.62,0.049218025,0.08,2024-05-13 00:25:00
804.69507,6.74,7.851586,82829.0,4.83396,8.71,-0.08092192,0.25,2024-05-13 00:30:00
814.1671,5.07,8.974658,61827.0,6.7162724,6.71,-0.30103,0.08,2024-05-13 00:35:00
813.9654,5.27,9.04454,54912.0,7.556214,6.98,-0.3187588,0.08,2024-05-13 00:40:00
810.11206,5.4,8.660306,65953.0,6.198998,7.09,-0.24412516,0.06,2024-05-13 00:45:00
808.4299,5.55,8.3518505,64599.0,6.288109,7.25,-0.20065947,0.19,2024-05-13 00:50:00
796.1666,7.17,7.6774473,93039.0,4.1630874,9.1,0.0293838,0.13,2024-05-13 00:55:00
796.62366,7.35,7.8659644,86903.0,4.465002,9.33,0.025305841,0.06,2024-05-13 01:00:00
794.92737,7.12,7.466927,90143.0,4.2760477,9.0,0.08635984,0.2,2024-05-13 01:05:00
816.86005,6.39,7.398797,81487.0,5.148521,8.53,-0.013228253,0.12,2024-05-13 01:10:00
805.2093,6.95,7.1509304,80966.0,4.9550323,9.03,0.045322984,0.1,2024-05-13 01:15:00
809.80273,6.68,7.0920377,85338.0,4.7851696,8.76,0.041392695,0.06,2024-05-13 01:20:00
820.7576,6.6,6.7995443,90147.0,4.723402,8.88,0.08990512,0.1,2024-05-13 01:25:00
811.46533,6.69,6.776769,94401.0,4.353475,8.82,0.11394334,0.17,2024-05-13 01:30:00
813.2251,7.47,6.4687786,96952.0,4.2676086,9.88,0.20139715,0.07,2024-05-13 01:35:00
813.8556,7.8,6.71263,98258.0,4.221057,10.33,0.22788674,0.24,2024-05-13 01:40:00
794.3828,5.35,7.1741343,69938.0,5.4996476,6.75,-0.06550154,0.04,2024-05-13 01:50:00
791.01166,5.34,7.2166615,64692.0,5.8674297,6.68,-0.09151498,0.06,2024-05-13 01:55:00
816.6275,5.84,7.3109097,69938.0,5.9933925,7.79,-0.07058106,0.12,2024-05-13 02:00:00
804.1241,4.49,7.281847,62531.0,6.3889656,5.83,-0.20065947,0.15,2024-05-13 02:05:00
806.9621,5.84,7.123328,67161.0,6.014117,7.61,-0.05551733,0.2,2024-05-13 02:10:00
803.84247,6.36,6.9163933,88500.0,4.5092998,8.22,0.049218025,0.14,2024-05-13 02:15:00
803.28265,7.15,7.255963,82925.0,4.8020315,9.23,0.05690485,0.11,2024-05-13 02:20:00
804.82477,7.45,7.5405107,80163.0,4.9972315,9.65,0.053078443,0.06,2024-05-13 02:25:00
797.7335,7.21,7.458525,86361.0,4.51254,9.17,0.05690485,0.08,2024-05-13 02:30:00
795.6746,7.59,7.2542815,84053.0,4.5992985,9.61,0.10380372,0.08,2024-05-13 02:35:00
796.858,7.66,7.1965337,84798.0,4.580031,9.73,0.11394334,0.05,2024-05-13 02:40:00
800.5906,7.21,7.0031495,87568.0,4.500146,9.24,0.117271274,0.09,2024-05-13 02:45:00
799.38983,6.99,7.053971,85871.0,4.567686,8.93,0.09342169,0.14,2024-05-13 02:50:00
787.02655,4.66,7.3776555,70773.0,5.279619,5.81,-0.17392519,0.27,2024-05-13 02:55:00
792.4842,5.23,7.4257727,79167.0,4.822461,6.57,-0.08618615,0.14,2024-05-13 03:00:00
799.38666,6.55,5.6301155,95280.0,4.1165714,8.38,0.25767857,0.8,2024-05-13 03:05:00
801.29,7.97,4.954432,89868.0,4.396909,10.23,0.39619938,0.35,2024-05-13 03:10:00
798.5626,9.6,4.498155,77921.0,5.017513,12.22,0.59659714,0.72,2024-05-13 03:15:00
794.87317,13.26,3.4728806,81487.0,4.7292695,16.76,0.94151145,0.14,2024-05-13 03:35:00
793.38367,12.74,4.032989,76809.0,4.988092,16.05,0.7979597,0.41,2024-05-13 03:40:00
789.32556,10.21,4.0394306,80756.0,4.6691613,12.73,0.6794279,0.29,2024-05-13 03:45:00
788.83826,9.85,3.77065,77126.0,4.8795285,12.25,0.666518,0.23,2024-05-13 03:50:00
780.3667,10.83,4.6468163,74319.0,4.896449,13.19,0.61489725,0.2,2024-05-13 03:55:00
787.4919,11.03,4.571225,77024.0,4.860077,13.68,0.6434527,0.15,2024-05-13 04:00:00
789.783,8.57,5.9026184,66686.0,5.664509,10.69,0.26007143,0.3,2024-05-13 04:05:00
784.59015,8.31,5.6313586,84625.0,4.3730025,10.23,0.36921585,0.33,2024-05-13 04:10:00
789.1507,7.67,5.88685,66460.0,5.669618,9.55,0.23299614,0.25,2024-05-13 04:15:00
778.67615,7.05,6.0539985,69118.0,5.2294736,8.55,0.08990512,0.36,2024-05-13 04:20:00
778.5457,7.95,5.6240463,56382.0,6.407406,9.65,0.15836251,0.34,2024-05-13 04:25:00
784.0494,7.55,6.5081253,59443.0,6.2122016,9.29,0.049218025,0.63,2024-05-13 04:30:00
791.50934,8.68,6.5353885,65892.0,5.7718644,10.88,0.15228835,0.72,2024-05-13 04:35:00
790.834,8.17,6.0826306,75107.0,5.050267,10.23,0.19312459,0.18,2024-05-13 04:40:00
791.7444,7.71,5.85522,69223.0,5.499204,9.67,0.16136801,0.3,2024-05-13 04:45:00
761.7856,8.48,5.8034472,30901.0,10.925165,9.84,0.08278538,0.47,2024-05-13 04:50:00
768.8434,8.1,5.868535,51247.0,6.7795377,9.57,0.12710482,0.56,2024-05-13 04:55:00
780.9687,7.92,5.8358974,79708.0,4.5763764,9.67,0.1430148,0.44,2024-05-13 05:00:00
780.90326,8.21,5.781912,74082.0,4.9226356,10.02,0.17026173,0.87,2024-05-13 05:05:00
764.39777,7.94,7.9214773,44296.0,7.703074,9.27,-0.08618615,0.69,2024-05-13 05:10:00
768.0223,8.52,6.0144906,56357.0,6.144351,10.04,0.21484385,0.05,2024-05-13 05:15:00
766.7169,7.85,5.808528,63237.0,5.4469433,9.22,0.20412001,0.16,2024-05-13 05:20:00
765.55023,7.62,7.8648143,66270.0,5.1730695,8.94,-0.026872149,0.55,2024-05-13 05:25:00
757.81775,8.16,6.7535915,69429.0,4.784091,9.38,0.049218025,0.18,2024-05-13 05:30:00
763.93524,7.92,8.105961,57704.0,5.902069,9.24,-0.05551733,0.27,2024-05-13 05:35:00
766.12714,7.28,8.609176,53378.0,6.4375625,8.55,-0.13076828,0.06,2024-05-13 05:40:00
767.1657,5.74,8.721864,46553.0,7.412548,6.75,-0.25963733,0.2,2024-05-13 05:45:00
773.12854,4.35,8.965255,31658.0,11.166044,5.2,-0.4436975,0.04,2024-05-13 05:50:00
764.6975,4.41,8.649508,33510.0,10.194926,5.16,-0.40893543,0.19,2024-05-13 05:55:00
745.3713,5.21,8.001812,43604.0,7.234773,5.79,-0.27572417,0.15,2024-05-13 06:00:00
742.3997,4.51,8.135656,37511.0,8.306001,4.97,-0.3372422,0.05,2024-05-13 06:05:00
734.66974,4.97,7.852318,48112.0,6.2682543,5.37,-0.23657204,0.04,2024-05-13 06:15:00
738.5575,5.22,7.688517,46757.0,6.5567536,5.7,-0.20065947,0.02,2024-05-13 06:20:00
738.5575,5.22,7.608035,46757.0,6.5567536,5.7,-0.19382004,0.06,2024-05-13 06:25:00
730.1169,4.22,7.417129,32564.0,9.083598,4.5,-0.2839967,0.06,2024-05-13 06:30:00
730.1169,4.22,7.404222,32564.0,9.083598,4.5,-0.29242983,0.05,2024-05-13 06:35:00
729.0099,4.87,7.194123,42166.0,6.9820333,5.18,-0.18708667,0.05,2024-05-13 06:40:00
721.99786,4.34,7.1733184,48797.0,5.8544273,4.52,-0.21467017,0.07,2024-05-13 06:50:00
712.7041,5.07,7.093645,48797.0,5.623007,5.15,-0.14874166,0.05,2024-05-13 07:00:00
715.24,4.77,7.07128,55912.0,4.9620214,4.88,-0.12493874,0.06,2024-05-13 07:05:00
714.5373,4.82,7.319358,53777.0,5.1432557,4.92,-0.17392519,0.28,2024-05-13 07:10:00
719.1318,5.21,7.674914,47875.0,5.893744,5.39,-0.20065947,0.11,2024-05-13 07:15:00
726.47626,5.76,8.629143,42557.0,6.8433146,6.08,-0.25963733,0.08,2024-05-13 07:20:00
723.57983,6.61,8.660041,41486.0,6.9332204,6.93,-0.20760833,0.04,2024-05-13 07:25:00
722.3369,6.67,8.762927,41474.0,6.898209,6.96,-0.21467017,0.06,2024-05-13 07:30:00
719.3225,7.04,8.894976,39718.0,7.1100245,7.29,-0.20760833,0.03,2024-05-13 07:35:00
715.67017,7.27,8.893295,40731.0,6.8241944,7.45,-0.19382004,0.09,2024-05-13 07:40:00
713.6272,8.03,8.7954645,46204.0,5.962551,8.18,-0.12493874,0.1,2024-05-13 07:45:00
716.567,8.68,9.077428,40381.0,6.9102306,8.92,-0.13076828,0.01,2024-05-13 07:50:00
715.07983,8.96,9.094338,44567.0,6.2208166,9.16,-0.10790541,0.02,2024-05-13 07:55:00
714.3553,8.57,9.110615,42235.0,6.543616,8.75,-0.13667715,0.03,2024-05-13 08:00:00
712.4584,8.89,9.141193,35274.0,7.7703533,9.02,-0.1426675,0.05,2024-05-13 08:05:00
712.03064,8.5,9.161888,37741.0,7.2488685,8.62,-0.15490197,0.06,2024-05-13 08:10:00
710.9332,8.11,9.142565,52781.0,5.158468,8.19,-0.13667715,0.06,2024-05-13 08:15:00
710.22327,8.08,9.04475,62573.0,4.3377104,8.15,-0.11350928,0.1,2024-05-13 08:20:00
714.2337,8.51,8.716478,73231.0,3.771944,8.69,-0.05061,0.13,2024-05-13 08:25:00
715.1243,8.89,8.614244,66464.0,4.172137,9.1,-0.013228253,0.04,2024-05-13 08:30:00
713.1238,9.67,8.396934,67628.0,4.0647244,9.83,0.049218025,0.12,2024-05-13 08:35:00
711.6264,9.55,8.480838,65029.0,4.1996083,9.68,0.0293838,0.15,2024-05-13 08:40:00
711.26605,9.41,8.553286,64800.0,4.20781,9.52,0.012837212,0.11,2024-05-13 08:45:00
711.9219,8.96,8.491378,68404.0,3.9975648,9.08,0.008600163,0.02,2024-05-13 08:50:00
707.4176,10.53,8.243501,67888.0,3.949145,10.54,0.10037054,0.05,2024-05-13 08:55:00
705.81537,10.24,8.190104,69438.0,3.833835,10.21,0.10037054,0.04,2024-05-13 09:00:00
704.3602,10.12,8.364096,65413.0,4.043677,10.05,0.06818584,0.08,2024-05-13 09:05:00
700.817,8.65,8.888487,63399.0,4.1071453,8.5,-0.060480744,0.17,2024-05-13 09:10:00
699.1189,7.28,9.316657,57114.0,4.524806,7.12,-0.18708667,0.08,2024-05-13 09:15:00
699.0311,7.82,9.106762,60075.0,4.3001056,7.65,-0.13076828,0.03,2024-05-13 09:20:00
699.6556,7.75,9.139235,56774.0,4.5627904,7.59,-0.14874166,0.02,2024-05-13 09:25:00
692.31335,7.14,8.785067,53372.0,4.6968217,6.84,-0.1674911,0.13,2024-05-13 09:30:00
690.80005,7.08,8.780854,51813.0,4.8052983,6.76,-0.1674911,0.03,2024-05-13 09:35:00
690.30347,7.1,8.718566,48128.0,5.1616564,6.77,-0.1674911,0.1,2024-05-13 09:40:00
686.3133,7.4,8.413811,72847.0,3.349175,6.97,-0.05551733,0.05,2024-05-13 09:50:00
681.72394,5.99,8.484539,56650.0,4.2177296,5.57,-0.20065947,0.08,2024-05-13 09:55:00
681.72394,5.99,8.241214,56650.0,4.2177296,5.57,-0.19382004,0.06,2024-05-13 10:00:00
678.0267,7.31,8.585022,90143.0,2.6061196,6.72,-0.045757502,0.14,2024-05-13 10:05:00
683.4011,5.95,8.691985,70763.0,3.4024708,5.56,-0.18045606,0.29,2024-05-13 10:15:00
676.30707,8.44,8.84614,70350.0,3.3130589,7.72,-0.045757502,0.11,2024-05-13 10:20:00
678.7259,8.04,8.685903,57766.0,4.0798826,7.41,-0.08092192,0.05,2024-05-13 10:25:00
685.81494,5.2,8.456631,59314.0,4.104027,4.88,-0.24412516,0.19,2024-05-13 10:30:00
685.9689,7.74,7.9382997,80524.0,3.0251403,7.29,0.017033322,0.09,2024-05-13 10:35:00
678.08215,7.82,7.584023,76590.0,3.0680676,7.18,0.02118928,0.13,2024-05-13 10:40:00
686.8479,7.13,7.765533,80231.0,3.048316,6.75,0.0,0.17,2024-05-13 10:45:00
680.0637,6.52,8.012709,71647.0,3.3096657,6.03,-0.08618615,0.13,2024-05-13 10:50:00
680.0876,7.01,7.557208,70745.0,3.3522303,6.49,0.008600163,0.24,2024-05-13 10:55:00
679.56445,5.71,7.467697,58961.0,4.0125866,5.28,-0.09691001,0.2,2024-05-13 11:00:00
686.263,5.29,7.1103163,77306.0,3.1552746,4.99,-0.045757502,0.39,2024-05-13 11:05:00
696.7912,7.71,6.819919,94090.0,2.7182558,7.49,0.16136801,0.07,2024-05-13 11:10:00
674.17175,5.49,6.4471855,88306.0,2.6135314,5.0,0.00432137,0.17,2024-05-13 11:15:00
658.65985,5.86,6.1456485,92632.0,2.3173223,5.08,0.12710482,0.53,2024-05-13 11:20:00
669.92303,6.73,5.2696204,89480.0,2.5289767,6.04,0.26951295,0.26,2024-05-13 11:25:00
666.79333,7.89,4.1761346,107975.0,2.0654597,7.02,0.48429987,0.13,2024-05-13 11:30:00
663.0002,6.64,5.4715443,103194.0,2.1231112,5.84,0.22271647,0.36,2024-05-13 11:45:00
656.1774,6.56,4.726627,87297.0,2.430206,5.66,0.2624511,0.37,2024-05-13 11:50:00
653.9629,6.59,5.583816,69817.0,3.006844,5.64,0.22010809,0.32,2024-05-13 11:55:00
649.16846,6.03,5.5966864,55819.0,3.675715,5.06,0.15228835,0.37,2024-05-13 12:00:00
634.91077,5.69,5.506142,46532.0,4.1147933,4.58,0.12057395,0.15,2024-05-13 12:05:00
635.20905,5.14,5.5331,48208.0,3.9775507,4.14,0.064457975,0.07,2024-05-13 12:10:00
625.1583,5.47,4.802562,53632.0,3.4021082,4.26,0.20412001,0.39,2024-05-13 12:15:00
632.3125,4.86,4.5634418,79470.0,2.3787706,3.88,0.20412001,0.28,2024-05-13 12:20:00
636.65186,5.29,3.8578882,81064.0,2.3821774,4.26,0.32428244,0.25,2024-05-13 12:25:00
631.666,6.04,3.869509,51600.0,3.6519363,4.81,0.39967373,0.19,2024-05-13 12:30:00
640.99097,5.46,4.575183,53366.0,3.6959026,4.49,0.26717174,0.07,2024-05-13 12:35:00
640.9873,5.9,4.24079,63119.0,3.1247654,4.85,0.4199558,0.03,2024-05-13 12:50:00
632.09265,5.31,4.3102436,52120.0,3.6231074,4.25,0.32837963,0.1,2024-05-13 12:55:00
631.5592,5.29,4.0354185,50530.0,3.7273047,4.22,0.3384565,0.03,2024-05-13 13:00:00
626.88586,3.22,4.33615,41213.0,4.465486,2.53,0.09342169,0.07,2024-05-13 13:10:00
626.88586,3.22,4.296417,41213.0,4.465486,2.53,0.037426513,0.12,2024-05-13 13:15:00
627.0717,3.85,4.442634,60377.0,3.0509293,3.04,0.14612804,0.1,2024-05-13 13:20:00
631.60767,3.61,4.4009657,55677.0,3.3835464,2.88,0.10380372,0.02,2024-05-13 13:25:00
633.1103,3.68,4.293006,49428.0,3.8396132,2.96,0.12385166,0.08,2024-05-13 13:30:00
